Row ID,Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Log_Sales
7282,2018-10-16,2018-10-21,Standard Class,Home Office,United States,Yuma,Arizona,West,Technology,Machines,599.985,6.398569975821079
5338,2018-10-16,2018-10-21,Standard Class,Corporate,United States,Scottsdale,Arizona,West,Office Supplies,Paper,307.776,5.732616094922996
1597,2018-10-16,2018-10-18,First Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,547.3,6.306822582410002
1554,2018-10-16,2018-10-21,Standard Class,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Binders,124.75,4.8342958089798485
8994,2018-10-16,2018-10-21,Standard Class,Corporate,United States,Columbia,Tennessee,South,Furniture,Tables,1875.258,7.537034646762699
3864,2018-10-17,2018-10-19,Second Class,Consumer,United States,San Diego,California,West,Office Supplies,Art,10.64,2.454447442303292
396,2018-10-17,2018-10-19,Second Class,Corporate,United States,Warwick,Rhode Island,East,Office Supplies,Storage,49.96,3.931041011263908
397,2018-10-17,2018-10-19,Second Class,Corporate,United States,Warwick,Rhode Island,East,Office Supplies,Paper,12.96,2.6361960973342264
8019,2018-10-17,2018-10-19,Second Class,Corporate,United States,Modesto,California,West,Technology,Phones,52.792,3.985124757226205
5176,2018-10-19,2018-10-24,Standard Class,Consumer,United States,Waco,Texas,Central,Furniture,Bookcases,328.3992,5.797270389082424
1671,2018-10-19,2018-10-26,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Phones,16.68,2.8724340572094973
3060,2018-10-19,2018-10-24,Second Class,Corporate,United States,San Francisco,California,West,Furniture,Tables,24.368,3.2334885372360462
1363,2018-10-19,2018-10-25,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,309.576,5.7384286379287355
1362,2018-10-19,2018-10-25,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,23.68,3.205993199037187
4927,2018-10-19,2018-10-23,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,91.275,4.524773248916063
3057,2018-10-19,2018-10-24,Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Envelopes,8.96,2.298577071596507
1361,2018-10-19,2018-10-25,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,123.256,4.8223439535492565
35,2018-10-19,2018-10-23,Second Class,Home Office,United States,Houston,Texas,Central,Office Supplies,Paper,29.472,3.416808229176303
424,2018-10-19,2018-10-23,Standard Class,Corporate,United States,Lawrence,Massachusetts,East,Office Supplies,Storage,32.7,3.517497837358316
423,2018-10-19,2018-10-23,Standard Class,Corporate,United States,Lawrence,Massachusetts,East,Furniture,Furnishings,56.56,4.052827882019167
9706,2018-10-19,2018-10-23,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,39.624,3.7043590249623226
2929,2018-10-19,2018-10-26,Standard Class,Home Office,United States,Burlington,North Carolina,South,Office Supplies,Binders,1633.188,7.398901323881179
3058,2018-10-19,2018-10-24,Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Labels,31.5,3.481240089335692
5175,2018-10-19,2018-10-24,Standard Class,Consumer,United States,Waco,Texas,Central,Office Supplies,Binders,2.072,1.1223288152854258
3059,2018-10-19,2018-10-24,Second Class,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,30.56,3.4518904959776733
6347,2018-10-20,2018-10-20,Same Day,Home Office,United States,New York City,New York,East,Office Supplies,Labels,24.55,3.2406373166497136
8241,2018-10-20,2018-10-20,Same Day,Consumer,United States,Jacksonville,Florida,South,Furniture,Furnishings,43.936,3.8052392552301315
5260,2018-10-20,2018-10-26,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,45.528,3.8400542819110544
3190,2018-10-20,2018-10-22,Second Class,Corporate,United States,Woodland,California,West,Office Supplies,Binders,20.928,3.087764359000485
8884,2018-10-20,2018-10-25,Standard Class,Corporate,United States,Durham,North Carolina,South,Office Supplies,Paper,14.352,2.731245758705399
3189,2018-10-20,2018-10-22,Second Class,Corporate,United States,Woodland,California,West,Office Supplies,Labels,3.75,1.55814461804655
455,2018-10-20,2018-10-24,Standard Class,Corporate,United States,Akron,Ohio,East,Office Supplies,Storage,665.408,6.501902095582497
8238,2018-10-20,2018-10-20,Same Day,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Storage,4.768,1.752325399982648
8239,2018-10-20,2018-10-20,Same Day,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Paper,6.672,2.037577337581137
2798,2018-10-20,2018-10-27,Standard Class,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Art,13.36,2.664446563620078
8240,2018-10-20,2018-10-20,Same Day,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Art,4.448,1.6952485688472114
2800,2018-10-20,2018-10-27,Standard Class,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Binders,145.85,4.989411657644629
8883,2018-10-20,2018-10-25,Standard Class,Corporate,United States,Durham,North Carolina,South,Technology,Phones,15.984,2.832271724400955
2799,2018-10-20,2018-10-27,Standard Class,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Paper,39.96,3.7125959807312525
454,2018-10-20,2018-10-24,Standard Class,Corporate,United States,Akron,Ohio,East,Furniture,Tables,284.364,5.653765558333946
7351,2018-10-21,2018-10-27,Standard Class,Corporate,United States,Milwaukee,Wisconsin,Central,Office Supplies,Binders,21.9,3.131136910560194
1831,2018-10-21,2018-10-21,Same Day,Home Office,United States,Muskogee,Oklahoma,Central,Technology,Phones,1439.92,7.273037077456315
7350,2018-10-21,2018-10-27,Standard Class,Corporate,United States,Milwaukee,Wisconsin,Central,Office Supplies,Binders,38.82,3.6843692986360503
4047,2018-10-21,2018-10-25,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,23.992,3.2185557736572754
1832,2018-10-21,2018-10-21,Same Day,Home Office,United States,Muskogee,Oklahoma,Central,Furniture,Tables,262.11,5.572572195685788
2159,2018-10-21,2018-10-26,Standard Class,Home Office,United States,Deltona,Florida,South,Office Supplies,Art,17.856,2.93683116563383
528,2018-10-21,2018-10-26,Standard Class,Home Office,United States,Lakeland,Florida,South,Furniture,Furnishings,45.696,3.8436585079014898
5432,2018-10-21,2018-10-25,Standard Class,Home Office,United States,Lakewood,Ohio,East,Office Supplies,Paper,4.064,1.6221566848418751
1903,2018-10-21,2018-10-22,First Class,Corporate,United States,Springfield,Oregon,West,Office Supplies,Paper,5.184,1.8219653112851208
1906,2018-10-21,2018-10-24,First Class,Corporate,United States,Indianapolis,Indiana,Central,Office Supplies,Storage,909.12,6.813576458948926
1904,2018-10-21,2018-10-22,First Class,Corporate,United States,Springfield,Oregon,West,Furniture,Chairs,478.48,6.172702183338899
5433,2018-10-21,2018-10-25,Standard Class,Home Office,United States,Lakewood,Ohio,East,Office Supplies,Binders,6.216,1.9763007827603225
5431,2018-10-21,2018-10-25,Standard Class,Home Office,United States,Lakewood,Ohio,East,Office Supplies,Appliances,161.568,5.091096375777642
1905,2018-10-21,2018-10-22,First Class,Corporate,United States,Springfield,Oregon,West,Technology,Accessories,28.4,3.380994674344636
4558,2018-10-21,2018-10-28,Standard Class,Consumer,United States,Glendale,Arizona,West,Office Supplies,Binders,8.559,2.2574831190816256
6196,2018-10-21,2018-10-28,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,329.988,5.802082120943444
6197,2018-10-21,2018-10-28,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,71.376,4.28187475272344
527,2018-10-21,2018-10-26,Standard Class,Home Office,United States,Lakeland,Florida,South,Furniture,Chairs,683.952,6.529348762814298
4478,2018-10-22,2018-10-22,Same Day,Consumer,United States,Lawton,Oklahoma,Central,Office Supplies,Storage,333.09,5.811410417756429
4643,2018-10-22,2018-10-24,Second Class,Consumer,United States,Fort Collins,Colorado,West,Furniture,Chairs,579.136,6.3632625588123
4642,2018-10-22,2018-10-24,Second Class,Consumer,United States,Fort Collins,Colorado,West,Office Supplies,Binders,3.168,1.4274363044510658
2624,2018-10-22,2018-10-24,First Class,Home Office,United States,New York City,New York,East,Technology,Copiers,11199.968,9.32375548211988
2625,2018-10-22,2018-10-24,First Class,Home Office,United States,New York City,New York,East,Technology,Phones,2399.6,7.783473985091244
4516,2018-10-22,2018-10-26,Standard Class,Home Office,United States,Tulsa,Oklahoma,Central,Office Supplies,Art,36.44,3.622739651609391
7264,2018-10-22,2018-10-28,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,31.68,3.486763269991802
2627,2018-10-22,2018-10-24,First Class,Home Office,United States,New York City,New York,East,Technology,Phones,52.99,3.9887988442301956
4479,2018-10-22,2018-10-22,Same Day,Consumer,United States,Lawton,Oklahoma,Central,Furniture,Tables,248.98,5.521380914662076
7263,2018-10-22,2018-10-28,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,32.7,3.517497837358316
4295,2018-10-22,2018-10-27,Standard Class,Corporate,United States,Redmond,Oregon,West,Furniture,Tables,177.225,5.183046797003692
2626,2018-10-22,2018-10-24,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Envelopes,63.9,4.1728476237100445
2893,2018-10-23,2018-10-29,Standard Class,Corporate,United States,Rochester,New York,East,Office Supplies,Paper,11.56,2.5305171610400525
4151,2018-10-23,2018-10-28,Standard Class,Consumer,United States,Austin,Texas,Central,Office Supplies,Storage,259.136,5.561204571181559
8446,2018-10-23,2018-10-24,First Class,Corporate,United States,Cranston,Rhode Island,East,Furniture,Tables,240.744,5.487879314997485
8447,2018-10-23,2018-10-24,First Class,Corporate,United States,Cranston,Rhode Island,East,Furniture,Furnishings,35.0,3.58351893845611
8448,2018-10-23,2018-10-24,First Class,Corporate,United States,Cranston,Rhode Island,East,Furniture,Furnishings,210.68,5.355075700366646
2895,2018-10-23,2018-10-29,Standard Class,Corporate,United States,Rochester,New York,East,Furniture,Furnishings,69.08,4.249637446628136
8449,2018-10-23,2018-10-24,First Class,Corporate,United States,Cranston,Rhode Island,East,Furniture,Tables,637.896,6.459741686828017
8450,2018-10-23,2018-10-24,First Class,Corporate,United States,Cranston,Rhode Island,East,Office Supplies,Paper,43.44,3.7941399647714293
3857,2018-10-23,2018-10-28,Second Class,Consumer,United States,San Antonio,Texas,Central,Technology,Phones,823.96,6.715334900310768
4150,2018-10-23,2018-10-28,Standard Class,Consumer,United States,Austin,Texas,Central,Technology,Accessories,55.2,4.028916756899646
3858,2018-10-23,2018-10-28,Second Class,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Art,10.272,2.422321774596379
4148,2018-10-23,2018-10-28,Standard Class,Consumer,United States,Austin,Texas,Central,Office Supplies,Binders,9.762,2.376021411067228
4149,2018-10-23,2018-10-28,Standard Class,Consumer,United States,Austin,Texas,Central,Office Supplies,Storage,13.72,2.6892071133007303
3856,2018-10-23,2018-10-28,Second Class,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Binders,3.564,1.5181994319998293
2896,2018-10-23,2018-10-29,Standard Class,Corporate,United States,Rochester,New York,East,Technology,Phones,35.88,3.607669398688393
1261,2018-10-23,2018-10-27,Standard Class,Consumer,United States,Jacksonville,Florida,South,Technology,Phones,863.88,6.7625907689845155
8451,2018-10-23,2018-10-24,First Class,Corporate,United States,Cranston,Rhode Island,East,Office Supplies,Appliances,2.22,1.169381359556317
2894,2018-10-23,2018-10-29,Standard Class,Corporate,United States,Rochester,New York,East,Office Supplies,Paper,26.4,3.3105430133940246
8678,2018-10-24,2018-10-26,First Class,Consumer,United States,Mansfield,Texas,Central,Furniture,Tables,517.405,6.25075679005328
9612,2018-10-24,2018-10-30,Standard Class,Consumer,United States,Jackson,Mississippi,South,Office Supplies,Fasteners,11.68,2.5400259490090797
87,2018-10-26,2018-11-02,Standard Class,Consumer,United States,Rochester,Minnesota,Central,Technology,Accessories,19.99,3.0440461338325417
9532,2018-10-26,2018-10-31,Standard Class,Home Office,United States,Dallas,Texas,Central,Office Supplies,Storage,55.616,4.0362916307734835
88,2018-10-26,2018-11-02,Standard Class,Consumer,United States,Rochester,Minnesota,Central,Office Supplies,Labels,6.16,1.9685099809725544
6664,2018-10-26,2018-11-01,Standard Class,Consumer,United States,Virginia Beach,Virginia,South,Furniture,Tables,356.85,5.880113904184607
8810,2018-10-26,2018-10-31,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,14.76,2.757475084429733
8809,2018-10-26,2018-10-31,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,118.65,4.784570814354383
8808,2018-10-26,2018-10-31,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,33.282,3.5346204350848653
7333,2018-10-26,2018-10-30,Standard Class,Corporate,United States,Lancaster,Pennsylvania,East,Office Supplies,Binders,81.438,4.41204649566005
7332,2018-10-26,2018-10-30,Standard Class,Corporate,United States,Lancaster,Pennsylvania,East,Technology,Phones,61.542,4.13583833105146
6665,2018-10-26,2018-11-01,Standard Class,Consumer,United States,Virginia Beach,Virginia,South,Office Supplies,Envelopes,251.58,5.531728030218024
4024,2018-10-27,2018-10-28,First Class,Corporate,United States,San Francisco,California,West,Furniture,Bookcases,556.665,6.323758423671093
4025,2018-10-27,2018-10-28,First Class,Corporate,United States,San Francisco,California,West,Technology,Phones,95.84,4.573060132069858
9241,2018-10-27,2018-11-02,Standard Class,Corporate,United States,Tallahassee,Florida,South,Office Supplies,Binders,5.607,1.8881296930477487
9242,2018-10-27,2018-11-02,Standard Class,Corporate,United States,Tallahassee,Florida,South,Office Supplies,Art,6.576,2.024985355883777
3254,2018-10-27,2018-10-30,Second Class,Home Office,United States,Chicago,Illinois,Central,Technology,Phones,27.184,3.3387544410389367
8477,2018-10-27,2018-11-01,Standard Class,Home Office,United States,Mesa,Arizona,West,Office Supplies,Paper,44.784,3.823934685106801
5673,2018-10-27,2018-11-03,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Envelopes,15.84,2.8237570088141806
7620,2018-10-27,2018-10-29,First Class,Corporate,United States,Los Angeles,California,West,Technology,Phones,71.96,4.289911345766076
7619,2018-10-27,2018-10-29,First Class,Corporate,United States,Los Angeles,California,West,Furniture,Tables,189.576,5.250051065138545
5674,2018-10-27,2018-11-03,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Paper,8.448,2.245803078895061
9240,2018-10-27,2018-11-02,Standard Class,Corporate,United States,Tallahassee,Florida,South,Office Supplies,Paper,56.784,4.056711920748546
3253,2018-10-27,2018-10-30,Second Class,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Art,7.056,2.086417155416261
7713,2018-10-28,2018-10-30,Second Class,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Storage,147.184,4.998454744820422
7712,2018-10-28,2018-10-30,Second Class,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Furnishings,77.952,4.368840072869706
7714,2018-10-28,2018-10-30,Second Class,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Paper,47.952,3.8908402261602393
6496,2018-10-28,2018-11-01,Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,15.552,2.8065069404432417
4260,2018-10-28,2018-11-02,Second Class,Corporate,United States,New York City,New York,East,Office Supplies,Envelopes,47.98,3.891412051524022
8910,2018-10-28,2018-11-01,Standard Class,Consumer,United States,Everett,Massachusetts,East,Office Supplies,Labels,21.93,3.132446096869813
6497,2018-10-28,2018-11-01,Second Class,Consumer,United States,Houston,Texas,Central,Technology,Accessories,26.176,3.302334230858283
6495,2018-10-28,2018-11-01,Second Class,Consumer,United States,Houston,Texas,Central,Technology,Accessories,24.0,3.2188758248682006
899,2018-10-29,2018-10-31,Second Class,Corporate,United States,Auburn,New York,East,Office Supplies,Paper,46.96,3.8703673301593136
1494,2018-10-30,2018-11-03,Standard Class,Corporate,United States,Vancouver,Washington,West,Furniture,Furnishings,9.64,2.3646204839134985
1711,2018-10-30,2018-11-05,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,19.9,3.039749158970765
1710,2018-10-30,2018-11-05,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Chairs,71.992,4.290349846101978
1709,2018-10-30,2018-11-05,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,7.42,2.130609828254235
1708,2018-10-30,2018-11-05,Standard Class,Consumer,United States,San Francisco,California,West,Technology,Phones,148.48,5.0071626046172835
1712,2018-10-30,2018-11-05,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,1702.12,7.440217142067483
1707,2018-10-30,2018-11-05,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Labels,43.86,3.803546529092062
3439,2018-10-30,2018-10-30,Same Day,Consumer,United States,Dallas,Texas,Central,Furniture,Tables,251.006,5.52945289675179
3440,2018-10-30,2018-10-30,Same Day,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,54.192,4.0108180152438075
3438,2018-10-30,2018-10-30,Same Day,Consumer,United States,Dallas,Texas,Central,Furniture,Furnishings,16.192,2.844444159340209
2280,2018-10-30,2018-11-02,First Class,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,97.568,4.590746665322367
3549,2018-10-30,2018-11-01,First Class,Home Office,United States,Richmond,Kentucky,South,Furniture,Chairs,33.94,3.5536323047059106
1744,2018-10-30,2018-11-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,11.168,2.4988095549569915
1661,2018-10-30,2018-11-06,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,13.904,2.7016296332992873
1660,2018-10-30,2018-11-06,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,88.752,4.497050311242663
3548,2018-10-30,2018-11-01,First Class,Home Office,United States,Richmond,Kentucky,South,Office Supplies,Supplies,35.06,3.585184217775171
3547,2018-10-30,2018-11-01,First Class,Home Office,United States,Richmond,Kentucky,South,Office Supplies,Storage,105.98,4.672641901103104
1743,2018-10-30,2018-11-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,7.168,2.1002240808623642
1745,2018-10-30,2018-11-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,442.4,6.094472297182211
2282,2018-10-30,2018-11-02,First Class,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,199.98,5.303205400620812
2281,2018-10-30,2018-11-02,First Class,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,614.272,6.422064446453893
3550,2018-10-30,2018-11-01,First Class,Home Office,United States,Richmond,Kentucky,South,Office Supplies,Labels,30.0,3.4339872044851463
1742,2018-10-30,2018-11-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,20.736,3.0789698721240466
6398,2018-10-31,2018-11-04,Standard Class,Home Office,United States,Dallas,Texas,Central,Office Supplies,Art,5.248,1.8322614125373848
7827,2018-10-31,2018-11-05,Standard Class,Corporate,United States,Chicago,Illinois,Central,Technology,Phones,508.768,6.233955720258301
7828,2018-10-31,2018-11-05,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Envelopes,9.912,2.3898631011011062
2568,2018-11-01,2018-11-03,Second Class,Consumer,United States,Bellingham,Washington,West,Furniture,Tables,2665.62,7.888567031840736
2567,2018-11-01,2018-11-03,Second Class,Consumer,United States,Bellingham,Washington,West,Office Supplies,Binders,25.12,3.2627013044082305
8227,2018-11-01,2018-11-04,Second Class,Consumer,United States,Everett,Massachusetts,East,Office Supplies,Paper,40.99,3.737431494696102
8226,2018-11-01,2018-11-04,Second Class,Consumer,United States,Everett,Massachusetts,East,Office Supplies,Paper,189.7,5.250701512606374
5648,2018-11-02,2018-11-07,Standard Class,Consumer,United States,Salt Lake City,Utah,West,Office Supplies,Paper,19.44,3.017493765335504
4880,2018-11-02,2018-11-05,Second Class,Corporate,United States,Henderson,Kentucky,South,Office Supplies,Envelopes,5.32,1.843719208158766
8020,2018-11-02,2018-11-05,First Class,Consumer,United States,Saint Louis,Missouri,Central,Office Supplies,Appliances,83.9,4.441474093317302
8021,2018-11-02,2018-11-05,First Class,Consumer,United States,Saint Louis,Missouri,Central,Office Supplies,Paper,11.76,2.546315277916644
6823,2018-11-02,2018-11-07,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,168.1,5.130490255904535
8399,2018-11-02,2018-11-07,Second Class,Home Office,United States,Springfield,Ohio,East,Furniture,Chairs,155.372,5.052237783950769
3275,2018-11-02,2018-11-06,Standard Class,Corporate,United States,Overland Park,Kansas,Central,Office Supplies,Fasteners,18.24,2.9569914452375605
2890,2018-11-02,2018-11-06,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,23.85,3.2128577525426376
3276,2018-11-02,2018-11-06,Standard Class,Corporate,United States,Overland Park,Kansas,Central,Office Supplies,Art,27.78,3.359680701459222
4585,2018-11-02,2018-11-04,Second Class,Home Office,United States,Danville,California,West,Office Supplies,Envelopes,76.58,4.351309662011821
4882,2018-11-02,2018-11-05,Second Class,Corporate,United States,Henderson,Kentucky,South,Technology,Accessories,2249.91,7.719089857877302
7377,2018-11-02,2018-11-05,First Class,Corporate,United States,Bloomington,Illinois,Central,Office Supplies,Art,54.336,4.013423691298284
4589,2018-11-02,2018-11-04,Second Class,Home Office,United States,Danville,California,West,Furniture,Furnishings,25.02,3.2588654730843594
4883,2018-11-02,2018-11-05,Second Class,Corporate,United States,Henderson,Kentucky,South,Office Supplies,Storage,59.92,4.109561528026961
4590,2018-11-02,2018-11-04,Second Class,Home Office,United States,Danville,California,West,Office Supplies,Storage,452.55,6.117105517060953
6258,2018-11-02,2018-11-06,Second Class,Corporate,United States,Columbus,Ohio,East,Office Supplies,Supplies,384.592,5.954779815633204
9083,2018-11-02,2018-11-06,Standard Class,Consumer,United States,Springfield,Virginia,South,Office Supplies,Art,5.56,1.8809906029559975
5506,2018-11-02,2018-11-06,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,859.2,6.757164920349636
4588,2018-11-02,2018-11-04,Second Class,Home Office,United States,Danville,California,West,Office Supplies,Fasteners,5.58,1.884034745337226
4587,2018-11-02,2018-11-04,Second Class,Home Office,United States,Danville,California,West,Office Supplies,Binders,590.352,6.382411440783231
5505,2018-11-02,2018-11-06,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,8.856,2.2880804067911638
5504,2018-11-02,2018-11-06,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,20.136,3.0509777477799696
4586,2018-11-02,2018-11-04,Second Class,Home Office,United States,Danville,California,West,Office Supplies,Art,8.8,2.2823823856765264
5503,2018-11-02,2018-11-06,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,3.312,1.4614018336066958
4881,2018-11-02,2018-11-05,Second Class,Corporate,United States,Henderson,Kentucky,South,Furniture,Chairs,975.92,6.884404765373887
8048,2018-11-03,2018-11-06,Second Class,Consumer,United States,Wilmington,North Carolina,South,Office Supplies,Paper,16.272,2.8490866932125063
2907,2018-11-03,2018-11-09,Standard Class,Consumer,United States,Eagan,Minnesota,Central,Office Supplies,Paper,8.56,2.25758772706331
2908,2018-11-03,2018-11-09,Standard Class,Consumer,United States,Eagan,Minnesota,Central,Office Supplies,Storage,52.4,3.977810745966149
5700,2018-11-03,2018-11-08,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,35.88,3.607669398688393
8294,2018-11-03,2018-11-07,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,18.368,2.963622219635757
7998,2018-11-03,2018-11-05,First Class,Home Office,United States,San Diego,California,West,Furniture,Tables,1673.184,7.42308116137704
7997,2018-11-03,2018-11-05,First Class,Home Office,United States,San Diego,California,West,Technology,Accessories,199.75,5.302060352826871
8305,2018-11-03,2018-11-09,Standard Class,Consumer,United States,Bakersfield,California,West,Furniture,Tables,486.368,6.189019484542526
2909,2018-11-03,2018-11-09,Standard Class,Consumer,United States,Eagan,Minnesota,Central,Office Supplies,Labels,14.94,2.768831673362069
8823,2018-11-03,2018-11-07,Standard Class,Consumer,United States,Orlando,Florida,South,Office Supplies,Art,55.984,4.042770526676053
5249,2018-11-03,2018-11-05,Second Class,Consumer,United States,Seattle,Washington,West,Technology,Accessories,43.5,3.7954891891721947
4264,2018-11-03,2018-11-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,11.673,2.5394737460999273
416,2018-11-03,2018-11-07,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Chairs,307.136,5.730541243956893
415,2018-11-03,2018-11-07,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,139.86,4.947766489317265
326,2018-11-03,2018-11-05,Second Class,Corporate,United States,Murfreesboro,Tennessee,South,Furniture,Furnishings,15.992,2.8327426450595286
762,2018-11-03,2018-11-07,Standard Class,Corporate,United States,Atlanta,Georgia,South,Office Supplies,Labels,12.39,2.5945081597030812
2803,2018-11-03,2018-11-08,Standard Class,Consumer,United States,Las Cruces,New Mexico,West,Furniture,Furnishings,41.37,3.7464405646384678
8821,2018-11-03,2018-11-07,Standard Class,Consumer,United States,Orlando,Florida,South,Technology,Copiers,959.984,6.867957759508069
7716,2018-11-03,2018-11-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,40.776,3.7323220119567733
6352,2018-11-03,2018-11-08,Standard Class,Corporate,United States,Miami,Florida,South,Technology,Phones,361.376,5.892682346810278
5424,2018-11-03,2018-11-05,Second Class,Corporate,United States,Richmond,Kentucky,South,Office Supplies,Paper,26.4,3.3105430133940246
8822,2018-11-03,2018-11-07,Standard Class,Consumer,United States,Orlando,Florida,South,Office Supplies,Binders,4.086,1.6264916669999279
8824,2018-11-03,2018-11-07,Standard Class,Consumer,United States,Orlando,Florida,South,Office Supplies,Paper,10.688,2.4585626744483986
1411,2018-11-04,2018-11-11,Standard Class,Home Office,United States,Grand Prairie,Texas,Central,Office Supplies,Labels,23.68,3.205993199037187
9761,2018-11-04,2018-11-08,Standard Class,Home Office,United States,Springdale,Arkansas,South,Office Supplies,Art,4.3,1.667706820558076
9606,2018-11-04,2018-11-09,Standard Class,Corporate,United States,Lancaster,Ohio,East,Technology,Accessories,70.72,4.272769648736932
9607,2018-11-04,2018-11-09,Standard Class,Corporate,United States,Lancaster,Ohio,East,Office Supplies,Storage,194.352,5.274803059482969
684,2018-11-04,2018-11-04,Same Day,Corporate,United States,Burlington,North Carolina,South,Technology,Machines,7999.98,8.98731931315946
838,2018-11-04,2018-11-11,Standard Class,Home Office,United States,Columbia,Tennessee,South,Office Supplies,Paper,9.664,2.3668735828764076
3800,2018-11-04,2018-11-05,First Class,Corporate,United States,Greensboro,North Carolina,South,Technology,Phones,1359.96,7.215945612065268
8914,2018-11-04,2018-11-08,Standard Class,Consumer,United States,Chattanooga,Tennessee,South,Office Supplies,Labels,4.928,1.7796868879937857
9227,2018-11-04,2018-11-04,Same Day,Home Office,United States,Bryan,Texas,Central,Office Supplies,Storage,52.752,3.9843808756178487
9226,2018-11-04,2018-11-04,Same Day,Home Office,United States,Bryan,Texas,Central,Office Supplies,Binders,4.144,1.6378309869353183
9225,2018-11-04,2018-11-04,Same Day,Home Office,United States,Bryan,Texas,Central,Office Supplies,Binders,1.408,0.8787965274465745
8913,2018-11-04,2018-11-08,Standard Class,Consumer,United States,Chattanooga,Tennessee,South,Office Supplies,Binders,3.564,1.5181994319998293
